pet_id,pet_type,breed,age_years,weight_lbs,gender,county,is_urban,owner_age,household_type,annual_income,housing_type,is_registered,registration_date,is_vaccinated,last_vet_visit,acquisition_method,is_spayed_neutered,has_microchip,annual_vet_spending
MN_D002183,Dog,Great Dane,3.6,64.1,Male,Ramsey,True,57,Couple,82448,Apartment,True,2024-12-29,True,2024-07-12,Shelter,True,True,763.35
MN_C002184,Cat,Russian Blue,7.1,6.9,Female,Hennepin,True,54,Senior,111199,Apartment,True,2023-09-13,True,2024-07-19,Shelter,True,False,1025.29
MN_D002185,Dog,German Shepherd,5.6,75.4,Female,Anoka,True,51,Senior,92554,Apartment,True,2024-08-31,True,2024-03-05,Breeder,True,True,1668.99
MN_D002186,Dog,Rottweiler,5.1,66.3,Female,Scott,False,18,Single,20000,Mobile Home,True,2024-11-25,True,2024-06-04,Shelter,True,False,247.29
MN_D002187,Dog,Golden Retriever,2.3,43.0,Female,Hennepin,True,31,Couple,97512,House,True,2024-09-02,True,2024-11-07,Shelter,True,True,1746.61
MN_D002188,Dog,Australian Shepherd,2.0,52.3,Female,Washington,True,23,Roommates,122846,Apartment,True,2023-09-17,True,2024-02-15,Breeder,False,True,2051.66
MN_D002189,Dog,Labrador Retriever,0.6,47.3,Female,Ramsey,True,42,Couple,97824,House,True,2024-08-15,False,2024-06-15,Friend/Family,True,True,1149.67
MN_C002190,Cat,American Shorthair,5.2,10.9,Female,Hennepin,True,56,Single,92922,House,True,2023-02-20,True,2024-12-30,Shelter,True,True,762.39
MN_D002191,Dog,Siberian Husky,2.5,82.7,Female,Hennepin,True,31,Family with Children,61290,Apartment,True,2024-07-03,True,2024-10-16,Shelter,True,True,681.85
MN_C002192,Cat,Mixed Breed,2.0,12.6,Female,Ramsey,True,52,Senior,52801,Townhouse,True,2024-06-16,True,2024-09-13,Breeder,True,True,769.54
MN_D002193,Dog,Mixed Breed,2.0,41.0,Female,Polk,False,49,Couple,20000,House,True,2023-10-21,True,2024-11-04,Breeder,True,False,320.56
MN_D002194,Dog,Beagle,12.1,30.8,Male,Goodhue,False,50,Couple,22333,Farmhouse,False,,True,2024-12-03,Shelter,True,True,261.39
MN_C002195,Cat,Scottish Fold,2.1,12.2,Male,Wright,False,28,Senior,22837,House,False,,True,2023-08-13,Shelter,True,False,462.61
MN_C002196,Cat,Maine Coon,2.7,9.9,Female,Dakota,True,54,Couple,63512,Townhouse,True,2024-06-20,True,2023-09-09,Shelter,True,True,652.87
MN_C002197,Cat,Domestic Shorthair,1.7,9.5,Female,Mower,False,35,Couple,42302,House,False,,True,2024-09-27,Shelter,True,False,323.43
MN_C002198,Cat,Sphynx,2.1,8.2,Female,Anoka,True,27,Couple,48185,House,False,,True,2024-10-18,Shelter,True,True,568.38
MN_C002199,Cat,Ragdoll,8.2,9.7,Male,Chisago,False,50,Couple,48360,House,False,,False,2023-01-01,Shelter,True,False,451.36
MN_D002200,Dog,Labrador Retriever,10.0,88.5,Female,Hennepin,True,54,Couple,80009,Apartment,True,2023-11-14,True,2024-09-29,Breeder,False,True,1141.01
MN_C002201,Cat,Siamese,8.9,4.0,Female,Beltrami,False,32,Family with Children,51855,Mobile Home,True,2023-06-07,True,2024-08-11,Breeder,True,False,849.9
MN_D002202,Dog,Boston Terrier,13.5,12.2,Male,Hennepin,True,63,Couple,35978,Apartment,True,2024-02-19,True,2024-06-27,Breeder,False,True,520.13
MN_D002203,Dog,Australian Shepherd,5.6,76.9,Female,Hennepin,True,52,Single,55113,Apartment,True,2023-10-08,True,2024-11-16,Breeder,True,True,1091.65
MN_C002204,Cat,Ragdoll,2.2,9.4,Male,Wright,False,65,Family with Children,60009,House,True,2023-05-28,True,2024-10-12,Shelter,True,False,641.31
MN_C002205,Cat,Norwegian Forest Cat,0.7,8.7,Male,Hennepin,True,24,Single,28084,House,True,2024-09-10,True,2024-10-01,Shelter,True,False,399.0
MN_C002206,Cat,Siamese,1.7,9.8,Male,Ramsey,True,49,Single,37171,Apartment,True,2023-11-21,True,2023-09-01,Shelter,True,True,606.08
MN_C002207,Cat,Abyssinian,4.4,5.2,Female,Ramsey,True,40,Roommates,45418,House,True,2024-02-22,True,2024-07-28,Shelter,True,True,659.13
MN_D002208,Dog,Beagle,3.8,62.7,Male,Wright,False,62,Single,53904,Farmhouse,True,2023-09-07,True,2024-11-11,Shelter,True,False,1655.47
MN_D002209,Dog,Labrador Retriever,17.1,29.2,Female,Wright,False,36,Single,41055,Farmhouse,True,2023-05-19,True,,Shelter,True,False,1229.33
MN_C002210,Cat,Sphynx,6.4,8.5,Male,Anoka,True,41,Family with Children,27357,Apartment,True,2024-08-29,False,2024-06-13,Shelter,True,True,241.12
MN_D002211,Dog,Labrador Retriever,3.8,50.7,Female,Hennepin,True,34,Family with Children,121364,House,True,2024-05-26,True,2023-02-26,Friend/Family,True,True,1199.83
MN_C002212,Cat,Mixed Breed,0.8,9.9,Female,Ramsey,True,36,Single,20000,House,False,,True,2024-09-15,Shelter,True,False,472.45
MN_D002213,Dog,Chihuahua,1.9,5.5,Female,Kandiyohi,False,65,Couple,23755,Mobile Home,True,2024-01-17,True,2024-12-25,Friend/Family,True,False,340.83
MN_C002214,Cat,Ragdoll,5.0,9.0,Female,Scott,False,44,Family with Children,23340,House,False,,True,2024-06-04,Shelter,True,False,389.1
MN_D002215,Dog,Poodle,2.1,49.2,Female,Stearns,False,48,Family with Children,36957,Farmhouse,False,,False,2024-08-17,Shelter,True,False,440.43
MN_D002216,Dog,Rottweiler,3.1,53.7,Male,Dakota,True,23,Single,45021,Apartment,True,2023-05-23,True,2024-02-03,Friend/Family,False,True,665.4
MN_D002217,Dog,Beagle,4.7,78.3,Female,Dakota,True,20,Couple,80457,Townhouse,True,2024-10-23,True,2024-09-03,Breeder,True,True,1711.44
MN_D002218,Dog,Yorkshire Terrier,4.5,5.1,Male,Hennepin,True,31,Family with Children,56776,Townhouse,True,2024-08-14,True,2024-09-05,Breeder,True,True,1044.32
MN_D002219,Dog,Bulldog,1.8,31.7,Female,Wright,False,29,Single,20000,House,True,2023-05-23,True,2024-11-21,Shelter,True,True,299.37
MN_D002220,Dog,Mixed Breed,6.0,40.8,Male,Carver,False,42,Couple,33113,Farmhouse,False,,True,2024-04-26,Shelter,True,False,437.98
MN_D002221,Dog,German Shepherd,7.4,103.9,Female,Olmsted,False,48,Couple,49101,House,True,2024-10-11,True,2024-02-13,Shelter,True,True,675.3
MN_C002222,Cat,Mixed Breed,4.1,9.8,Female,Dakota,True,48,Family with Children,169707,Apartment,True,2023-08-18,True,2024-10-12,Shelter,True,True,1128.61
MN_C002223,Cat,Maine Coon,1.3,9.8,Male,Rice,False,46,Couple,46060,Mobile Home,False,,True,2024-05-18,Shelter,True,True,338.11
MN_C002224,Cat,Siamese,4.7,7.5,Female,Anoka,True,80,Couple,106456,House,False,,True,2024-07-02,Shelter,True,False,1006.99
MN_D002225,Dog,Boston Terrier,7.3,56.2,Male,Dakota,True,45,Family with Children,62041,House,True,2024-01-30,True,2024-01-22,Shelter,False,True,1139.17
MN_D002226,Dog,Australian Shepherd,3.9,42.1,Male,Ramsey,True,37,Family with Children,35244,House,True,2024-09-08,True,2024-11-01,Shelter,True,True,366.22
MN_C002227,Cat,Siamese,3.9,5.8,Male,Anoka,True,19,Couple,51645,House,False,,True,2024-12-20,Breeder,True,False,882.07
MN_C002228,Cat,Persian,5.3,6.9,Female,Pipestone,False,59,Senior,33986,House,True,2024-09-22,True,2024-12-20,Friend/Family,False,False,289.34
MN_C002229,Cat,Domestic Longhair,0.6,7.2,Female,Washington,True,63,Family with Children,92897,Apartment,True,2023-12-08,True,2024-12-09,Friend/Family,True,True,1180.34
MN_D002230,Dog,Dachshund,1.3,40.2,Female,McLeod,False,52,Family with Children,28439,Farmhouse,True,2023-02-07,True,2024-11-14,Breeder,False,False,581.74
MN_D002231,Dog,Border Collie,4.4,73.6,Male,Lincoln,False,20,Single,43261,House,False,,True,2024-06-07,Shelter,True,False,705.83
MN_D002232,Dog,Mixed Breed,4.7,33.0,Female,Ramsey,True,43,Couple,40904,House,True,2024-09-09,True,2024-04-16,Friend/Family,False,True,682.31
MN_C002233,Cat,Abyssinian,1.8,9.5,Female,Dakota,True,51,Roommates,61685,Apartment,False,,True,2024-11-13,Shelter,True,False,560.08
MN_D002234,Dog,Beagle,1.0,36.7,Male,Hennepin,True,60,Senior,24426,Apartment,True,2023-08-08,True,2024-07-29,Shelter,True,True,381.81
MN_C002235,Cat,Domestic Longhair,1.5,10.8,Female,Hennepin,True,47,Single,49301,Apartment,True,2023-06-07,True,2024-02-04,Shelter,True,True,771.61
MN_C002236,Cat,Persian,21.6,10.3,Male,Ramsey,True,21,Roommates,42719,House,True,2023-12-05,False,2023-11-27,Breeder,True,True,652.05
MN_C002237,Cat,Maine Coon,4.9,6.6,Male,Clay,False,39,Single,70777,Farmhouse,True,2024-06-19,True,2024-11-19,Friend/Family,True,False,1705.46
MN_D002238,Dog,Boston Terrier,3.5,62.5,Female,Wright,False,69,Senior,23307,Mobile Home,True,2024-03-08,True,,Breeder,True,False,551.94
MN_D002239,Dog,Yorkshire Terrier,4.6,9.3,Female,Benton,False,27,Roommates,62882,Farmhouse,False,,True,2024-08-21,Breeder,True,False,1459.06
MN_D002240,Dog,Beagle,6.4,27.6,Female,Stearns,False,42,Single,56730,Farmhouse,False,,True,2024-09-27,Breeder,False,True,1411.07
MN_D002241,Dog,Border Collie,17.4,27.3,Male,Hennepin,True,28,Single,41787,House,True,2024-12-25,True,2024-09-16,Shelter,True,True,1020.74
MN_D002242,Dog,Australian Shepherd,0.9,42.6,Female,Winona,False,18,Family with Children,50779,House,False,,True,2023-12-26,Friend/Family,False,True,1121.9
MN_C002243,Cat,Mixed Breed,0.8,11.6,Male,Carver,False,37,Family with Children,51779,House,True,2023-12-31,True,2024-10-06,Shelter,True,False,501.12
MN_D002244,Dog,German Shepherd,1.4,67.5,Female,Benton,False,56,Senior,20000,Farmhouse,True,2023-11-16,True,2024-10-22,Friend/Family,False,False,232.41
MN_D002245,Dog,Boxer,8.6,53.8,Female,Crow Wing,False,30,Family with Children,92282,House,True,2024-08-17,True,2024-12-17,Breeder,True,False,1670.02
MN_C002246,Cat,Domestic Shorthair,5.3,4.0,Male,McLeod,False,29,Family with Children,31911,House,True,2024-09-15,True,2024-04-06,Breeder,True,True,534.32
MN_D002247,Dog,Boston Terrier,4.2,69.2,Male,Hennepin,True,33,Family with Children,35231,Apartment,True,2024-02-14,True,2024-11-10,Shelter,True,True,410.15
MN_C002248,Cat,Domestic Longhair,3.6,16.0,Female,Mahnomen,False,42,Family with Children,42367,Farmhouse,False,,True,2024-10-21,Breeder,False,False,675.08
MN_D002249,Dog,Cocker Spaniel,2.4,34.4,Female,Carver,False,25,Single,100109,House,True,2024-01-01,True,2023-03-26,Shelter,True,False,1513.16
MN_C002250,Cat,Persian,9.9,9.4,Female,Lake of the Woods,False,34,Family with Children,62214,House,True,2024-10-04,True,2024-08-02,Breeder,True,True,1058.77
MN_D002251,Dog,Beagle,9.5,19.9,Female,Sherburne,False,69,Couple,65406,Farmhouse,False,,True,2024-09-20,Shelter,True,True,1019.15
MN_D002252,Dog,Beagle,1.6,39.0,Male,Hennepin,True,18,Roommates,36563,Townhouse,True,2023-06-15,True,2024-09-22,Shelter,True,True,602.64
MN_C002253,Cat,Scottish Fold,1.1,13.9,Male,Hennepin,True,50,Couple,37886,House,True,2024-10-11,True,2023-12-02,Shelter,True,True,352.45
MN_D002254,Dog,Boston Terrier,3.0,47.9,Female,Hennepin,True,18,Couple,120563,House,True,2024-10-15,True,2024-08-22,Breeder,True,True,1182.74
MN_C002255,Cat,Mixed Breed,4.0,9.0,Male,Anoka,True,45,Family with Children,52924,House,True,2023-01-07,True,2023-11-11,Shelter,True,True,781.82
MN_C002256,Cat,Persian,2.7,11.3,Male,Carlton,False,25,Couple,31205,Farmhouse,False,,False,2024-09-30,Shelter,True,False,210.67
MN_C002257,Cat,Abyssinian,2.4,10.1,Male,Ramsey,True,37,Family with Children,47071,House,True,2024-08-10,True,2024-06-23,Shelter,True,True,545.26
MN_D002258,Dog,Siberian Husky,0.6,43.8,Female,Hennepin,True,45,Couple,36079,House,False,,False,2024-12-30,Friend/Family,True,True,672.74
MN_D002259,Dog,Dachshund,1.2,43.4,Female,Olmsted,False,25,Roommates,74898,House,True,2023-01-16,False,2023-11-25,Breeder,False,True,897.9
MN_C002260,Cat,British Shorthair,13.4,10.0,Female,Wright,False,48,Couple,47632,Mobile Home,True,2024-01-25,True,2024-12-10,Breeder,True,True,604.2
MN_D002261,Dog,Golden Retriever,2.0,3.0,Male,Wright,False,48,Single,85061,House,True,2023-02-20,True,2024-11-12,Breeder,True,False,2467.59
MN_D002262,Dog,Australian Shepherd,1.1,28.1,Female,Anoka,True,67,Couple,51598,House,True,2023-01-09,True,2024-03-22,Shelter,True,False,837.36
MN_D002263,Dog,Rottweiler,1.6,73.9,Female,Dakota,True,48,Single,62981,Townhouse,True,2024-12-11,False,2024-04-27,Breeder,False,False,1567.74
MN_D002264,Dog,Labrador Retriever,13.3,50.4,Male,Scott,False,18,Roommates,26758,House,True,2024-02-26,True,2023-11-21,Friend/Family,False,False,432.23
MN_D002265,Dog,Australian Shepherd,0.7,30.8,Male,Dakota,True,38,Single,52232,Apartment,True,2023-03-31,True,2023-09-13,Shelter,True,False,546.02
MN_C002266,Cat,Norwegian Forest Cat,2.3,13.4,Female,Washington,True,49,Family with Children,38115,Apartment,True,2023-10-29,True,2024-11-24,Shelter,True,True,733.34
MN_C002267,Cat,Siamese,4.0,7.4,Female,Stearns,False,47,Family with Children,34778,House,True,2023-01-23,True,2024-06-09,Shelter,True,False,533.7
MN_D002268,Dog,Australian Shepherd,1.0,40.0,Female,Grant,False,44,Single,20000,Farmhouse,True,2024-02-09,True,2024-04-15,Shelter,True,False,386.07
MN_D002269,Dog,Chihuahua,4.7,11.7,Male,Hennepin,True,50,Family with Children,127682,Apartment,False,,True,2024-08-24,Friend/Family,False,False,2706.74
MN_C002270,Cat,Birman,7.9,4.1,Male,Anoka,True,37,Couple,103334,House,False,,True,2024-08-08,Breeder,False,False,1395.57
MN_C002271,Cat,Domestic Longhair,1.0,5.7,Male,Dakota,True,49,Single,58220,Townhouse,True,2023-02-03,True,2023-01-01,Shelter,True,True,727.25
MN_C002272,Cat,Domestic Longhair,7.9,9.7,Male,Ramsey,True,29,Roommates,83180,Apartment,True,2023-08-04,True,2024-10-26,Shelter,True,False,1097.54
MN_D002273,Dog,Labrador Retriever,3.3,14.7,Male,Carver,False,51,Couple,98164,House,True,2024-05-16,True,2024-03-10,Shelter,True,False,2197.12
MN_D002274,Dog,Bulldog,9.2,49.2,Female,Cass,False,18,Single,63187,Farmhouse,True,2024-03-02,True,2024-08-07,Breeder,True,True,1175.59
MN_C002275,Cat,Persian,5.8,8.0,Female,Stearns,False,60,Couple,65523,Farmhouse,True,2024-07-30,True,2023-09-14,Shelter,True,False,947.5
MN_C002276,Cat,British Shorthair,1.0,10.1,Male,Dakota,True,34,Couple,73848,Apartment,True,2023-07-13,True,2023-01-01,Shelter,True,True,651.85
MN_C002277,Cat,Maine Coon,13.6,4.0,Male,Crow Wing,False,48,Senior,20000,Mobile Home,True,2023-12-15,True,2024-10-05,Shelter,True,True,176.41
MN_D002278,Dog,Boxer,0.9,20.6,Male,Saint Louis,False,18,Family with Children,108732,House,False,,False,2023-09-07,Friend/Family,True,False,1021.88
MN_C002279,Cat,Siamese,2.9,6.8,Female,Aitkin,False,35,Family with Children,58170,Mobile Home,False,,True,2024-09-30,Shelter,True,True,691.36
MN_C002280,Cat,Ragdoll,0.6,8.9,Female,Hennepin,True,31,Roommates,48486,Townhouse,True,2023-08-23,False,2024-04-02,Shelter,True,True,930.42
MN_D002281,Dog,Yorkshire Terrier,6.6,3.0,Female,Ramsey,True,29,Single,63083,Apartment,True,2024-08-01,True,2024-10-20,Shelter,True,True,977.81
MN_D002282,Dog,Mixed Breed,6.8,54.5,Male,Waseca,False,82,Couple,37315,House,True,2024-11-27,True,2024-09-08,Breeder,False,True,548.69
MN_D002283,Dog,Great Dane,7.7,61.5,Male,Hennepin,True,42,Family with Children,49216,Apartment,True,2023-08-03,True,2024-09-27,Shelter,True,True,965.75
MN_D002284,Dog,Yorkshire Terrier,5.4,3.0,Female,Mahnomen,False,34,Single,39882,House,True,2024-02-05,True,2024-08-08,Shelter,True,False,579.49
MN_C002285,Cat,Mixed Breed,14.0,9.1,Male,Sherburne,False,23,Couple,149504,Farmhouse,False,,True,2024-12-23,Shelter,True,False,3061.07
MN_D002286,Dog,German Shepherd,7.1,57.6,Female,Stevens,False,35,Couple,60420,Mobile Home,True,2023-02-20,True,2024-12-29,Breeder,True,False,1007.06
MN_D002287,Dog,Beagle,3.6,41.7,Female,Dakota,True,68,Couple,35309,House,False,,True,2023-06-29,Breeder,True,True,671.65
MN_C002288,Cat,Norwegian Forest Cat,8.5,7.5,Male,Hennepin,True,29,Couple,76438,House,False,,False,2024-09-21,Shelter,True,False,987.8
MN_D002289,Dog,Golden Retriever,2.5,49.8,Female,Ramsey,True,51,Family with Children,64299,House,True,2024-01-22,True,2024-10-10,Shelter,True,True,946.39
MN_D002290,Dog,Rottweiler,2.5,81.4,Female,Dakota,True,66,Couple,49816,Apartment,False,,True,2024-11-09,Breeder,True,True,1142.6
MN_C002291,Cat,Ragdoll,1.1,10.0,Male,Wilkin,False,41,Family with Children,41082,House,True,2023-12-07,True,2023-01-25,Friend/Family,True,False,517.92
MN_C002292,Cat,Domestic Shorthair,4.4,12.7,Male,Stearns,False,31,Single,26271,House,False,,True,2024-11-21,Breeder,True,False,359.56
MN_D002293,Dog,Boston Terrier,0.9,45.5,Female,Scott,False,61,Family with Children,27414,House,True,2023-11-17,True,2024-11-18,Breeder,True,True,482.15
MN_D002294,Dog,Chihuahua,2.4,6.4,Female,Ramsey,True,41,Couple,32480,House,True,2023-03-18,True,2024-12-19,Breeder,False,False,515.43
MN_D002295,Dog,Dachshund,9.6,46.3,Male,Olmsted,False,43,Senior,26400,Farmhouse,False,,False,2024-10-31,Shelter,True,True,373.14
MN_C002296,Cat,Sphynx,0.8,15.1,Male,Hennepin,True,30,Couple,22694,Apartment,True,2023-10-15,True,2024-08-12,Shelter,True,True,209.85
MN_C002297,Cat,Russian Blue,1.2,11.2,Female,Saint Louis,False,64,Couple,37224,House,False,,True,2024-11-05,Shelter,True,False,473.88
MN_C002298,Cat,American Shorthair,2.3,8.0,Female,Sherburne,False,34,Family with Children,20000,House,True,2024-02-23,True,2024-08-31,Shelter,True,True,204.64
MN_D002299,Dog,Bulldog,1.3,23.7,Female,Washington,True,25,Single,45413,House,False,,True,2024-12-27,Shelter,True,True,585.16
MN_C002300,Cat,Abyssinian,1.4,11.4,Male,Carver,False,63,Couple,20000,Mobile Home,True,2024-10-01,True,2024-11-04,Friend/Family,True,True,218.32
MN_C002301,Cat,Ragdoll,2.0,7.9,Male,Washington,True,29,Couple,135014,Apartment,True,2023-12-12,True,2023-10-12,Shelter,True,True,1494.41
MN_C002302,Cat,Scottish Fold,7.3,16.6,Male,Hennepin,True,46,Couple,81424,House,True,2023-04-30,True,2024-06-29,Shelter,True,False,1377.43
MN_D002303,Dog,Siberian Husky,2.8,51.0,Female,Hennepin,True,24,Roommates,80081,Apartment,True,2023-07-11,True,2024-02-16,Shelter,True,True,1161.49
MN_D002304,Dog,Pomeranian,7.9,8.5,Male,Hennepin,True,39,Single,136620,House,True,2024-07-08,True,2023-09-13,Breeder,True,True,1711.2
MN_C002305,Cat,Russian Blue,2.9,8.5,Female,Anoka,True,28,Family with Children,38992,Apartment,True,2023-05-08,True,2024-08-07,Breeder,True,True,588.41
MN_D002306,Dog,Boxer,0.5,66.9,Female,Washington,True,67,Family with Children,23457,House,True,2024-11-20,True,2024-06-04,Breeder,True,True,418.38
MN_D002307,Dog,Chihuahua,7.2,5.9,Male,Benton,False,39,Roommates,29178,House,True,2023-03-01,False,2024-09-22,Friend/Family,True,True,669.71
MN_C002308,Cat,Persian,1.5,12.3,Female,Hennepin,True,24,Family with Children,146946,House,True,2024-08-04,True,2024-09-05,Friend/Family,True,True,1984.2
MN_C002309,Cat,Abyssinian,3.2,10.5,Female,Hennepin,True,45,Family with Children,43739,House,False,,True,2024-05-31,Shelter,True,False,305.53
MN_C002310,Cat,Maine Coon,0.5,5.3,Female,Stearns,False,33,Family with Children,117001,Farmhouse,True,2023-11-13,False,2023-07-21,Friend/Family,True,False,1154.01
MN_C002311,Cat,Mixed Breed,4.4,13.5,Female,Hennepin,True,41,Senior,37610,Apartment,True,2023-03-29,False,2023-01-01,Shelter,True,True,292.03
MN_D002312,Dog,Pomeranian,5.3,6.7,Female,Dakota,True,25,Couple,113308,Apartment,True,2023-06-13,True,2024-05-05,Shelter,True,True,3059.17
MN_C002313,Cat,British Shorthair,1.6,8.8,Female,Dodge,False,54,Senior,28315,House,True,2024-01-27,True,2024-10-19,Breeder,True,False,292.83
MN_D002314,Dog,Shih Tzu,2.1,16.5,Female,Rice,False,41,Family with Children,107833,Farmhouse,True,2023-04-20,True,2024-12-01,Shelter,True,False,1506.14
MN_D002315,Dog,Labrador Retriever,2.4,3.0,Female,Blue Earth,False,46,Single,42616,House,True,2023-03-08,True,2024-03-16,Breeder,True,True,779.47
MN_D002316,Dog,Beagle,2.8,47.6,Male,Anoka,True,38,Family with Children,85990,House,True,2023-08-20,True,2024-11-14,Breeder,True,True,1327.0
MN_D002317,Dog,Labrador Retriever,1.3,65.7,Female,Lac qui Parle,False,40,Single,40833,House,False,,True,2024-01-08,Shelter,True,True,631.94
MN_D002318,Dog,Siberian Husky,6.6,27.1,Female,Anoka,True,54,Couple,116212,Apartment,True,2023-06-10,True,2024-01-24,Shelter,False,True,2305.68
MN_C002319,Cat,Birman,6.0,17.1,Male,Dakota,True,34,Couple,64203,House,True,2024-03-30,True,2024-12-07,Shelter,True,True,535.18
MN_D002320,Dog,Dachshund,1.7,58.8,Male,Scott,False,25,Single,52228,House,True,2024-07-14,True,2024-09-25,Shelter,True,True,1111.07
MN_D002321,Dog,Boxer,1.3,66.2,Female,Anoka,True,47,Family with Children,108634,House,True,2023-05-14,True,2023-01-01,Shelter,True,False,2450.71
MN_D002322,Dog,Shih Tzu,0.9,92.6,Male,Olmsted,False,49,Family with Children,102804,Farmhouse,True,2024-10-10,True,2024-04-05,Friend/Family,True,False,1228.6
MN_D002323,Dog,Pomeranian,3.9,5.4,Male,Olmsted,False,20,Roommates,31119,House,False,,True,2023-09-03,Breeder,True,False,586.56
MN_C002324,Cat,Sphynx,3.7,12.7,Male,Olmsted,False,54,Single,20000,Mobile Home,False,,True,2024-03-22,Shelter,True,False,221.21
MN_D002325,Dog,Poodle,0.7,15.2,Female,Clay,False,22,Roommates,51768,House,True,2024-08-08,True,2024-12-10,Friend/Family,True,False,836.58
MN_C002326,Cat,British Shorthair,5.4,11.9,Female,Washington,True,60,Senior,45935,Townhouse,True,2023-07-21,True,2023-04-17,Shelter,True,True,691.92
MN_C002327,Cat,Russian Blue,17.9,7.7,Female,Washington,True,52,Couple,92499,Apartment,True,2024-12-21,False,2024-10-30,Shelter,True,True,787.71
MN_D002328,Dog,Shih Tzu,3.7,37.6,Male,Ramsey,True,40,Couple,35336,House,True,2023-01-18,True,2024-08-08,Friend/Family,False,True,407.39
MN_D002329,Dog,Labrador Retriever,4.3,65.6,Female,Hennepin,True,34,Family with Children,60082,House,True,2023-08-15,True,2024-01-19,Shelter,True,True,767.09
